sentiment	productId	userId	summary	text	helpfulY	helpfulN
-1	B000B9H4L8	AOY13ZY2UCBT0	Weak, poor quality	This is a very, very mild ginger tea.  I take at least 2 bags in 6oz of water to even taste it.<br />I also found the quality rather cheap compared to similar priced teas.  Here are just some of the problems I found:<br />1. Cannot open sachet without scissors.  Many are missing tear marks.<br />2. The tag falls off on half the tea bags.  So you end up fishing the bag out of your tea.<br />3. The tag is glued to the sachet on several (maybe 20%) of the bags.<br />4. The tea bag rips apart when opening the sachet or when squeezing out your tea.	1	0
-1	B006N3IG4K	A1SZG52GFZYEUX	Horrible	This stuff tasted like pipe tobacco smells. My Son didn't like it either and I ended up throwing it out.	0	1
1	B00412W76S	A2SLUYU6MAY7BE	soothing	Maybe this is a placebo effect however, since I have been drinking this tea, sometimes in the morning and some times at night, I have felt more calm and my mood is somewhat lifted. The taste is fine- I sometimes add a little honey but it is fine as is. I will continue to use this tea. I do think it helps with your mood.	2	0
1	B003U0O0X0	A3QVHYXGS6SJOY	I BEG TO DIFFER WITH PREVIOUS REVIEWER	I HAVE HAD THESE BEFORE AND THEY ARE DELICIOUS!  IF THEY ARRIVE STALE THEN YOU SEND THEM BACK; AND THEY WILL BE REPLACED WITH FRESH MERCHANDISE. THIS PRODUCT REMINDS ME OF MY CHILDHOOD WHEN CANDY WAS A PENNY.<br />THANKS, BABS	1	1
1	B004YV7LIK	A2JA2RLQXBWMCY	MMMMMmmmmm	YUM. Really, I can see how people use this as a replacement for coffee. I think it tastes similar, but not really just like coffee. It is incredibly tasty, though. I have only tried this flavor, as the spicy chocolate was right up my alley. It isn't all that spicy when prepared, though, unless you make it uber-strong. I made the mistake of getting this package-- didn't realize it was the espresso grind--it is pretty fine, and I was using a strainer at first and now a french press, neither of which removes all the tiniest particles. It works just fine in a drip coffee maker, though--I tested it with my mom's. I would get the coarse ground next time, though, since I don't have a drip coffee maker. Other than that user error issue, it's a great product. Sweet, nice collage of flavors, with a similar depth and viscosity to coffee.	0	0
-1	B0016FY6H6	AFWA3MAM1R45K	Beware, if you have a corn allergy!!	"The first ingredient in this mix, before the tea is even listed is maltodextrin.  If you suffer from a corn allergy, please do not forget to read the label & unwittingly drink this.  I have no idea why there is more maltodextrin in this product than the main product, the tea itself.  I realize this is not a review, let alone a ""helpful review"", as I did not describe the taste of the product or even review the product. I couldn't review this product, if I wanted too.  I want people with a corn allergy to be advised of the ingredients in the tea.  I didn't know how else to inform folks about the ingredients except for on the page with reviews.  I could not give the product more stars, as it contains more maltodextrin, than tea itself."	0	1
1	B0062A87HA	A918FXL7FF4JR	Great Price and Product	The awesome price and free shipping is what sold me.  I found this same exact pumpkin available for order from an organic grocery in NY and they wanted to charge over $30 for only 6 cans AND they only ship FedEX which is not cheap.  I couldn't believe my good luck to find the same exact item on Amazon and that I could get TWICE AS MUCH for $10 LESS with free shipping!!	1	0
1	B0058AMY74	A3PJZ8TU8FDQ1K	"One bite and you'll become a ""chippoisseur"""	"As an Oregonian, I make a point of sharing these Oregon-made snacks with friends who visit the state. I tell them the Kettle Brand does for potato chips what microbrew does for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal noted that a glass of wine goes nicely with Spicy Thai chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly.""<br /><br />I also recommend <a href=""http://www.amazon.com/gp/product/B000G6MBV4"">Kettle Chips Honey Dijon</a> and <a href=""http://www.amazon.com/gp/product/B000G6MBUA"">Kettle Chips Sea Salt & Vinegar</a>.<br /><br />The Honey Dijon chips bring a terrific balance of salty, tangy, sweet and crunchy. Other brands I've tried use too much mustard flavor, which overpowers the Honey Dijon pairing. The Honey Dijon chips make a great side dish on a BBQ plate with baked beans, coleslaw or potato salad and grilled meat. Naturally, they also go down great with beer.<br /><br />The Sea Salt & Vinegar chips are a perfect complement to vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.<br /><br />In summary, I highly recommend Kettle Brand chips, a great buy on Amazon.com."	1	0
1	B0018CJJ9W	A3F0OM7P2MG5A7	Great for my dog	We adopted a golden retriever at 15mo old, she came with a bad rash so the vet suggested this. Dog is not picky and she loves both the food and the same treat. It's been 10 months and we're also trying the duck and salom, which are less expensive. FYI, I contacted the company and found out the calories: 1 cup food 437, 1 large treat 37.5, 1 small treat 2. Happy eating!	2	0
1	B0034KP00S	A1TMAVN4CEM8U8	I prefer the flavored	"Diamond Almonds<br />Almonds are a good source of magnesium. One ounce contain approximately 20% of the RDA for an adult recommended dietary allowance (RDA)<br />Recommended Dietary Allowance (RDA) the amounts of selected nutrients considered adequate to meet the known nutrient needs of healthy people. The RDA is based on scientific knowledge and has been presented by a committee of the Food and Nutrition Board (FNB) of the National Academy of Sciences (NAS). The Canadian equivalent is the Recommended Nutrient Intakes. RDA is generally accepted throughout the world as a valid source of information. At least 40 different nations have as well as organizations have published standards similar to the RDA.<br /><br />Magnesium is the fourth most abundant mineral in the body and is essential to good health. Approximately 50% of total body magnesium is found in bone. The other half is found predominantly inside cells of body tissues and organs. Only 1% of magnesium is found in blood, but the body works very hard to keep blood levels of magnesium constant.<br />Magnesium is needed for more than 300 biochemical reactions in the body. It helps maintain normal muscle and nerve function, keeps heart rhythm steady, supports a healthy immune system, and keeps bones strong. Magnesium also helps regulate blood sugar levels, promotes normal blood pressure, and is known to be involved in energy metabolism and protein synthesis. There is an increased interest in the role of magnesium in preventing and managing disorders such as hypertension, cardiovascular disease, and diabetes. Dietary magnesium is absorbed in the small intestines. Are you taking enough magnesium in the diet? The recommended daily allowance is 300mgs/day for men, 350mgs for women. Magnesium is extremely safe by mouth - too much simply causes diarrhea. Try increasing the amount of magnesium you take by mouth until it causes diarrhea, then reduce the dose slightly so it does not. This is called taking magnesium to bowel tolerance (just like using vitamin C to bowel tolerance.<br /><br />Almonds are a good source of Fiber.<br />One ounce contains approximately 12% of the RDA for an adult.<br />So, in summary, Almonds are a very healthy snack, so what's left to say?<br /><br />Two things:<br />1st be cautious about ""bowel tolerance"" or ""happy bowels"" if you prefer.<br />2nd Taste.  I realize that taste is a personal thing.  That's why they make chocolate, strawberry, and vanilla.<br /><br />Here's my current favorites""<br /><br /> 1st Blue Diamond Dark mint dark chocolate (reminds me of the chocolate mint Girl Scout Cookies with less sugar).<br /><br />2nd Blue diamond Dark Chocolate Oven Roasted<br />3rd  Blue diamond Blue Butter Toffee<br />4thd Blue Diamond Almonds Bold Habanero BBQ (reminds me of  BBQ potato chips again with less sugar).<br />5th Bold Blazin Buffalo Wing<br />6th Blue Diamond Almonds Cinnamon Brown Sugar<br />7th  Blue Diamond Almonds Lime `n Chili<br />8th  Blue Diamond Almonds Smokehouse<br />9th  Bold Wasabi & Soy Sauce<br /><br />But that's just me: you might have a completely different take on these flavors.<br /> 4th  and 5th are very close.<br /><br />Gunner<br />May, 2012"	0	1
1	B003VXFK44	A2LNPSDCRPQ1DW	Very Good Coffee	I got this with the purchase of 24 different bold coffee k-cups to find the ones I like best, and so far this is my favorite. It may not be bold enough for some, but it is not supposed to compete with the 'extra bold' varieties. This was smooth and not nearly as bitter as many bold coffees. So many bold blends have a 'burned' flavor, leaving a bad taste in your mouth, this one was strong without the bad aftertaste, perfect for me!	0	0
1	B0013NUGDE	A3QDB4O188ARFL	These are WONDERFUL!	These chips are so good!  Feel like I'm eating real potato chips ... what flavor ... I love all of them!	3	1
1	B0001VWDNU	A35GBC9DGU1NRO	Smells!	It is very strong and pure! you just need a little bit to get a great flavor. Helps with digestion but the smell is strong!!	1	0
1	B00390T5JA	A1OXFPXM2OE7ID	Super Coffee Maker	Simple to use, intuitive to set up. Makes great coffee and tea, provided you use your preferred brands. Fits on the kitchen counter, does not take up extra space, reservoir holds a decent amount of water so you can have more than one cup, or provide cups for guests without filling reservoir over and over. Great item.	0	0
